"FileName","NB_whistle_mean_time","nbVolume","Study_Area","SiteID","Site_Number","Recording_Time","Date_Time","Date","Time"
" LC_ARU7_20240625_062500.wav",1401.02,-3," LC","ARU7",7,"0625",2024-06-25 06:48:21.02,2024-06-25,"06:48:21"
" LC_ARU7_20240625_062500.wav",1413.47,-3.77," LC","ARU7",7,"0625",2024-06-25 06:48:33.47,2024-06-25,"06:48:33"
" LC_ARU7_20240625_062500.wav",1437.99,-3.11," LC","ARU7",7,"0625",2024-06-25 06:48:57.99,2024-06-25,"06:48:57"
" LC_ARU7_20240625_062500.wav",1447.83,-3.85," LC","ARU7",7,"0625",2024-06-25 06:49:07.83,2024-06-25,"06:49:07"
" LC_ARU7_20240625_062500.wav",1570.81,-2.86," LC","ARU7",7,"0625",2024-06-25 06:51:10.81,2024-06-25,"06:51:10"
" LC_ARU7_20240625_062500.wav",1650.5,-3.73," LC","ARU7",7,"0625",2024-06-25 06:52:30.5,2024-06-25,"06:52:30"
" LC_ARU7_20240625_062500.wav",1656.26,-3.1," LC","ARU7",7,"0625",2024-06-25 06:52:36.26,2024-06-25,"06:52:36"
" LC_ARU7_20240625_062500.wav",1738.36,-3.11," LC","ARU7",7,"0625",2024-06-25 06:53:58.36,2024-06-25,"06:53:58"
" LC_ARU7_20240625_062500.wav",1751.18,-3.07," LC","ARU7",7,"0625",2024-06-25 06:54:11.18,2024-06-25,"06:54:11"
" LC_ARU7_20240625_062500.wav",1766.04,-2.91," LC","ARU7",7,"0625",2024-06-25 06:54:26.04,2024-06-25,"06:54:26"
"LC_ARU7_20240629_062500.wav",172.04,-3.96,"LC","ARU7",7,"0625",2024-06-29 06:27:52.04,2024-06-29,"06:27:52"
"LC_ARU7_20240629_062500.wav",193.58,-3.89,"LC","ARU7",7,"0625",2024-06-29 06:28:13.58,2024-06-29,"06:28:13"
"LC_ARU7_20240629_062500.wav",259.53,-4.01,"LC","ARU7",7,"0625",2024-06-29 06:29:19.53,2024-06-29,"06:29:19"
"LC_ARU7_20240629_062500.wav",392.72,-4.29,"LC","ARU7",7,"0625",2024-06-29 06:31:32.72,2024-06-29,"06:31:32"
"LC_ARU7_20240629_062500.wav",514.76,-2.76,"LC","ARU7",7,"0625",2024-06-29 06:33:34.76,2024-06-29,"06:33:34"
"LC_ARU7_20240629_062500.wav",526.47,-3.24,"LC","ARU7",7,"0625",2024-06-29 06:33:46.47,2024-06-29,"06:33:46"
"LC_ARU7_20240629_062500.wav",541.88,-3.62,"LC","ARU7",7,"0625",2024-06-29 06:34:01.88,2024-06-29,"06:34:01"
"LC_ARU7_20240629_062500.wav",708.7,-3.12,"LC","ARU7",7,"0625",2024-06-29 06:36:48.7,2024-06-29,"06:36:48"
"LC_ARU7_20240629_062500.wav",725.97,-2.49,"LC","ARU7",7,"0625",2024-06-29 06:37:05.97,2024-06-29,"06:37:05"
"LC_ARU7_20240629_062500.wav",811.98,-4.45,"LC","ARU7",7,"0625",2024-06-29 06:38:31.98,2024-06-29,"06:38:31"
"LC_ARU7_20240629_062500.wav",836.5,-3.5,"LC","ARU7",7,"0625",2024-06-29 06:38:56.5,2024-06-29,"06:38:56"
"LC_ARU7_20240629_062500.wav",879.04,-3.95,"LC","ARU7",7,"0625",2024-06-29 06:39:39.04,2024-06-29,"06:39:39"
"LC_ARU7_20240629_062500.wav",892.04,-3.78,"LC","ARU7",7,"0625",2024-06-29 06:39:52.04,2024-06-29,"06:39:52"
"LC_ARU7_20240629_062500.wav",904.86,-4.31,"LC","ARU7",7,"0625",2024-06-29 06:40:04.86,2024-06-29,"06:40:04"
"LC_ARU7_20240629_062500.wav",916,-4.05,"LC","ARU7",7,"0625",2024-06-29 06:40:16,2024-06-29,"06:40:16"
"LC_ARU7_20240629_062500.wav",954.08,-3.88,"LC","ARU7",7,"0625",2024-06-29 06:40:54.08,2024-06-29,"06:40:54"
"LC_ARU7_20240707_062500.wav",118.54,-4.44,"LC","ARU7",7,"0625",2024-07-07 06:26:58.54,2024-07-07,"06:26:58"
"LC_ARU7_20240707_062500.wav",126.71,-4.63,"LC","ARU7",7,"0625",2024-07-07 06:27:06.71,2024-07-07,"06:27:06"
"LC_ARU7_20240707_062500.wav",129.87,-4.49,"LC","ARU7",7,"0625",2024-07-07 06:27:09.87,2024-07-07,"06:27:09"
"LC_ARU7_20240707_062500.wav",140.46,-4.3,"LC","ARU7",7,"0625",2024-07-07 06:27:20.46,2024-07-07,"06:27:20"
"LC_ARU7_20240707_062500.wav",250.61,-4.32,"LC","ARU7",7,"0625",2024-07-07 06:29:10.61,2024-07-07,"06:29:10"
"LC_ARU7_20240707_062500.wav",261.02,-4.52,"LC","ARU7",7,"0625",2024-07-07 06:29:21.02,2024-07-07,"06:29:21"
"LC_ARU7_20240707_062500.wav",367.83,-4.62,"LC","ARU7",7,"0625",2024-07-07 06:31:07.83,2024-07-07,"06:31:07"
"LC_ARU7_20240707_062500.wav",413.9,-4.39,"LC","ARU7",7,"0625",2024-07-07 06:31:53.9,2024-07-07,"06:31:53"
"LC_ARU7_20240707_062500.wav",441.02,-4.44,"LC","ARU7",7,"0625",2024-07-07 06:32:21.02,2024-07-07,"06:32:21"
"LC_ARU7_20240707_062500.wav",480.03,-4.49,"LC","ARU7",7,"0625",2024-07-07 06:33:00.03,2024-07-07,"06:33:00"
"LC_ARU7_20240707_062500.wav",491.73,-4.47,"LC","ARU7",7,"0625",2024-07-07 06:33:11.73,2024-07-07,"06:33:11"
"LC_ARU7_20240707_062500.wav",656.13,-4.53,"LC","ARU7",7,"0625",2024-07-07 06:35:56.13,2024-07-07,"06:35:56"
"LC_ARU7_20240707_062500.wav",725.04,-4.94,"LC","ARU7",7,"0625",2024-07-07 06:37:05.04,2024-07-07,"06:37:05"
"LC_ARU7_20240707_062500.wav",732.66,-4.97,"LC","ARU7",7,"0625",2024-07-07 06:37:12.66,2024-07-07,"06:37:12"
"LC_ARU7_20240707_062500.wav",783.56,-4.93,"LC","ARU7",7,"0625",2024-07-07 06:38:03.56,2024-07-07,"06:38:03"
"LC_ARU7_20240707_062500.wav",788.02,-3.92,"LC","ARU7",7,"0625",2024-07-07 06:38:08.02,2024-07-07,"06:38:08"
"LC_ARU7_20240707_062500.wav",799.72,-4.14,"LC","ARU7",7,"0625",2024-07-07 06:38:19.72,2024-07-07,"06:38:19"
"LC_ARU7_20240707_062500.wav",810.31,-3.81,"LC","ARU7",7,"0625",2024-07-07 06:38:30.31,2024-07-07,"06:38:30"
"LC_ARU7_20240707_062500.wav",824.24,-3.7,"LC","ARU7",7,"0625",2024-07-07 06:38:44.24,2024-07-07,"06:38:44"
"LC_ARU7_20240707_062500.wav",858.05,-3.86,"LC","ARU7",7,"0625",2024-07-07 06:39:18.05,2024-07-07,"06:39:18"
"LC_ARU7_20240707_062500.wav",870.49,-3.89,"LC","ARU7",7,"0625",2024-07-07 06:39:30.49,2024-07-07,"06:39:30"
"LC_ARU7_20240707_062500.wav",901.14,-3.94,"LC","ARU7",7,"0625",2024-07-07 06:40:01.14,2024-07-07,"06:40:01"
"LC_ARU7_20240707_062500.wav",926.04,-3.56,"LC","ARU7",7,"0625",2024-07-07 06:40:26.04,2024-07-07,"06:40:26"
"LC_ARU7_20240707_062500.wav",936.99,-4.53,"LC","ARU7",7,"0625",2024-07-07 06:40:36.99,2024-07-07,"06:40:36"
"LC_ARU7_20240707_062500.wav",959.1,-3.11,"LC","ARU7",7,"0625",2024-07-07 06:40:59.1,2024-07-07,"06:40:59"
"LC_ARU7_20240707_062500.wav",981.95,-2.54,"LC","ARU7",7,"0625",2024-07-07 06:41:21.95,2024-07-07,"06:41:21"
"LC_ARU7_20240707_062500.wav",1007.03,-3.71,"LC","ARU7",7,"0625",2024-07-07 06:41:47.03,2024-07-07,"06:41:47"
"LC_ARU7_20240707_062500.wav",1023.74,-3.68,"LC","ARU7",7,"0625",2024-07-07 06:42:03.74,2024-07-07,"06:42:03"
"LC_ARU7_20240707_062500.wav",1036.56,-3.75,"LC","ARU7",7,"0625",2024-07-07 06:42:16.56,2024-07-07,"06:42:16"
"LC_ARU7_20240707_062500.wav",1062.01,-4.1,"LC","ARU7",7,"0625",2024-07-07 06:42:42.01,2024-07-07,"06:42:42"
"LC_ARU7_20240707_062500.wav",1071.86,-3.66,"LC","ARU7",7,"0625",2024-07-07 06:42:51.86,2024-07-07,"06:42:51"
"LC_ARU7_20240707_062500.wav",1088.76,-3.92,"LC","ARU7",7,"0625",2024-07-07 06:43:08.76,2024-07-07,"06:43:08"
"LC_ARU7_20240707_062500.wav",1112.91,-5.02,"LC","ARU7",7,"0625",2024-07-07 06:43:32.91,2024-07-07,"06:43:32"
"LC_ARU7_20240707_062500.wav",1140.22,-3.59,"LC","ARU7",7,"0625",2024-07-07 06:44:00.22,2024-07-07,"06:44:00"
"LC_ARU7_20240707_062500.wav",1152.66,-3.65,"LC","ARU7",7,"0625",2024-07-07 06:44:12.66,2024-07-07,"06:44:12"
"LC_ARU7_20240707_062500.wav",1172.54,-4.04,"LC","ARU7",7,"0625",2024-07-07 06:44:32.54,2024-07-07,"06:44:32"
"LC_ARU7_20240707_062500.wav",1185.73,-3.34,"LC","ARU7",7,"0625",2024-07-07 06:44:45.73,2024-07-07,"06:44:45"
"LC_ARU7_20240707_062500.wav",1196.87,-5.22,"LC","ARU7",7,"0625",2024-07-07 06:44:56.87,2024-07-07,"06:44:56"
"LC_ARU7_20240707_062500.wav",1244.24,-5.1,"LC","ARU7",7,"0625",2024-07-07 06:45:44.24,2024-07-07,"06:45:44"
"LC_ARU7_20240707_062500.wav",1266.72,-5.12,"LC","ARU7",7,"0625",2024-07-07 06:46:06.72,2024-07-07,"06:46:06"
"LC_ARU7_20240707_062500.wav",1280.65,-3.99,"LC","ARU7",7,"0625",2024-07-07 06:46:20.65,2024-07-07,"06:46:20"
"LC_ARU7_20240707_062500.wav",1316.13,-3.59,"LC","ARU7",7,"0625",2024-07-07 06:46:56.13,2024-07-07,"06:46:56"
"LC_ARU7_20240707_062500.wav",1329.88,-3.83,"LC","ARU7",7,"0625",2024-07-07 06:47:09.88,2024-07-07,"06:47:09"
"LC_ARU7_20240707_062500.wav",1341.02,-3.8,"LC","ARU7",7,"0625",2024-07-07 06:47:21.02,2024-07-07,"06:47:21"
"LC_ARU7_20240707_062500.wav",1354.4,-3.8,"LC","ARU7",7,"0625",2024-07-07 06:47:34.4,2024-07-07,"06:47:34"
"LC_ARU7_20240707_062500.wav",1376.69,-3.6,"LC","ARU7",7,"0625",2024-07-07 06:47:56.69,2024-07-07,"06:47:56"
"LC_ARU7_20240707_062500.wav",1402.69,-3.64,"LC","ARU7",7,"0625",2024-07-07 06:48:22.69,2024-07-07,"06:48:22"
"LC_ARU7_20240707_062500.wav",1432.42,-3.97,"LC","ARU7",7,"0625",2024-07-07 06:48:52.42,2024-07-07,"06:48:52"
"LC_ARU7_20240707_062500.wav",1472.54,-3.97,"LC","ARU7",7,"0625",2024-07-07 06:49:32.54,2024-07-07,"06:49:32"
"LC_ARU7_20240707_062500.wav",1487.59,-3.81,"LC","ARU7",7,"0625",2024-07-07 06:49:47.59,2024-07-07,"06:49:47"
"LC_ARU7_20240707_062500.wav",1534.4,-3.95,"LC","ARU7",7,"0625",2024-07-07 06:50:34.4,2024-07-07,"06:50:34"
"LC_ARU7_20240707_062500.wav",1559.29,-3.93,"LC","ARU7",7,"0625",2024-07-07 06:50:59.29,2024-07-07,"06:50:59"
"LC_ARU7_20240707_062500.wav",1572.48,-3.55,"LC","ARU7",7,"0625",2024-07-07 06:51:12.48,2024-07-07,"06:51:12"
"LC_ARU7_20240707_062500.wav",1588.45,-2.78,"LC","ARU7",7,"0625",2024-07-07 06:51:28.45,2024-07-07,"06:51:28"
"LC_ARU7_20240707_062500.wav",1751.18,-5.48,"LC","ARU7",7,"0625",2024-07-07 06:54:11.18,2024-07-07,"06:54:11"
"LC_ARU7_20240707_062500.wav",1783.69,-4.08,"LC","ARU7",7,"0625",2024-07-07 06:54:43.69,2024-07-07,"06:54:43"
"LC_ARU8_20240625_062500.wav",18.41,-4.79,"LC","ARU8",8,"0625",2024-06-25 06:25:18.41,2024-06-25,"06:25:18"
"LC_ARU8_20240625_062500.wav",40.7,-4.5,"LC","ARU8",8,"0625",2024-06-25 06:25:40.7,2024-06-25,"06:25:40"
"LC_ARU8_20240625_062500.wav",73.58,-4.44,"LC","ARU8",8,"0625",2024-06-25 06:26:13.58,2024-06-25,"06:26:13"
"LC_ARU8_20240625_062500.wav",110.55,-5.06,"LC","ARU8",8,"0625",2024-06-25 06:26:50.55,2024-06-25,"06:26:50"
"LC_ARU8_20240625_062500.wav",143.24,-5.13,"LC","ARU8",8,"0625",2024-06-25 06:27:23.24,2024-06-25,"06:27:23"
"LC_ARU8_20240625_062500.wav",146.22,-4.28,"LC","ARU8",8,"0625",2024-06-25 06:27:26.22,2024-06-25,"06:27:26"
"LC_ARU8_20240625_062500.wav",152.72,-4.95,"LC","ARU8",8,"0625",2024-06-25 06:27:32.72,2024-06-25,"06:27:32"
"LC_ARU8_20240625_062500.wav",183.93,-4.41,"LC","ARU8",8,"0625",2024-06-25 06:28:03.93,2024-06-25,"06:28:03"
"LC_ARU8_20240625_062500.wav",204.54,-4.42,"LC","ARU8",8,"0625",2024-06-25 06:28:24.54,2024-06-25,"06:28:24"
"LC_ARU8_20240625_062500.wav",223.31,-5.51,"LC","ARU8",8,"0625",2024-06-25 06:28:43.31,2024-06-25,"06:28:43"
"LC_ARU8_20240625_062500.wav",238.72,-5.08,"LC","ARU8",8,"0625",2024-06-25 06:28:58.72,2024-06-25,"06:28:58"
"LC_ARU8_20240625_062500.wav",266.77,-4.34,"LC","ARU8",8,"0625",2024-06-25 06:29:26.77,2024-06-25,"06:29:26"
"LC_ARU8_20240625_062500.wav",276.99,-5.43,"LC","ARU8",8,"0625",2024-06-25 06:29:36.99,2024-06-25,"06:29:36"
"LC_ARU8_20240625_062500.wav",297.42,-5.31,"LC","ARU8",8,"0625",2024-06-25 06:29:57.42,2024-06-25,"06:29:57"
"LC_ARU8_20240625_062500.wav",323.24,-5.47,"LC","ARU8",8,"0625",2024-06-25 06:30:23.24,2024-06-25,"06:30:23"
"LC_ARU8_20240625_062500.wav",335.32,-4.37,"LC","ARU8",8,"0625",2024-06-25 06:30:35.32,2024-06-25,"06:30:35"
"LC_ARU8_20240625_062500.wav",341.08,-5.31,"LC","ARU8",8,"0625",2024-06-25 06:30:41.08,2024-06-25,"06:30:41"
"LC_ARU8_20240625_062500.wav",351.85,-4.4,"LC","ARU8",8,"0625",2024-06-25 06:30:51.85,2024-06-25,"06:30:51"
"LC_ARU8_20240625_062500.wav",363.37,-5.06,"LC","ARU8",8,"0625",2024-06-25 06:31:03.37,2024-06-25,"06:31:03"
"LC_ARU8_20240625_062500.wav",368.2,-4.51,"LC","ARU8",8,"0625",2024-06-25 06:31:08.2,2024-06-25,"06:31:08"
"LC_ARU8_20240625_062500.wav",376.19,-5.11,"LC","ARU8",8,"0625",2024-06-25 06:31:16.19,2024-06-25,"06:31:16"
"LC_ARU8_20240625_062500.wav",398.85,-5,"LC","ARU8",8,"0625",2024-06-25 06:31:38.85,2024-06-25,"06:31:38"
"LC_ARU8_20240625_062500.wav",440.27,-4.38,"LC","ARU8",8,"0625",2024-06-25 06:32:20.27,2024-06-25,"06:32:20"
"LC_ARU8_20240625_062500.wav",451.42,-5.65,"LC","ARU8",8,"0625",2024-06-25 06:32:31.42,2024-06-25,"06:32:31"
"LC_ARU8_20240625_062500.wav",455.51,-5.1,"LC","ARU8",8,"0625",2024-06-25 06:32:35.51,2024-06-25,"06:32:35"
"LC_ARU8_20240625_062500.wav",459.78,-4.34,"LC","ARU8",8,"0625",2024-06-25 06:32:39.78,2024-06-25,"06:32:39"
"LC_ARU8_20240625_062500.wav",475.01,-4.25,"LC","ARU8",8,"0625",2024-06-25 06:32:55.01,2024-06-25,"06:32:55"
"LC_ARU8_20240625_062500.wav",533.34,-4.4,"LC","ARU8",8,"0625",2024-06-25 06:33:53.34,2024-06-25,"06:33:53"
"LC_ARU8_20240625_062500.wav",573.46,-4.37,"LC","ARU8",8,"0625",2024-06-25 06:34:33.46,2024-06-25,"06:34:33"
"LC_ARU8_20240625_062500.wav",613.22,-5.49,"LC","ARU8",8,"0625",2024-06-25 06:35:13.22,2024-06-25,"06:35:13"
"LC_ARU8_20240625_062500.wav",792.66,-4.8,"LC","ARU8",8,"0625",2024-06-25 06:38:12.66,2024-06-25,"06:38:12"
"LC_ARU8_20240625_062500.wav",870.31,-3.65,"LC","ARU8",8,"0625",2024-06-25 06:39:30.31,2024-06-25,"06:39:30"
"LC_ARU8_20240625_062500.wav",881.64,-5.18,"LC","ARU8",8,"0625",2024-06-25 06:39:41.64,2024-06-25,"06:39:41"
"LC_ARU8_20240625_062500.wav",887.21,-3.46,"LC","ARU8",8,"0625",2024-06-25 06:39:47.21,2024-06-25,"06:39:47"
"LC_ARU8_20240625_062500.wav",902.82,-3.76,"LC","ARU8",8,"0625",2024-06-25 06:40:02.82,2024-06-25,"06:40:02"
"LC_ARU8_20240625_062500.wav",926.41,-5.06,"LC","ARU8",8,"0625",2024-06-25 06:40:26.41,2024-06-25,"06:40:26"
"LC_ARU8_20240625_062500.wav",931.24,-3.78,"LC","ARU8",8,"0625",2024-06-25 06:40:31.24,2024-06-25,"06:40:31"
"LC_ARU8_20240625_062500.wav",934.77,-4.61,"LC","ARU8",8,"0625",2024-06-25 06:40:34.77,2024-06-25,"06:40:34"
"LC_ARU8_20240625_062500.wav",941.27,-5.1,"LC","ARU8",8,"0625",2024-06-25 06:40:41.27,2024-06-25,"06:40:41"
"LC_ARU8_20240625_062500.wav",945.91,-3.78,"LC","ARU8",8,"0625",2024-06-25 06:40:45.91,2024-06-25,"06:40:45"
"LC_ARU8_20240625_062500.wav",957.06,-4.99,"LC","ARU8",8,"0625",2024-06-25 06:40:57.06,2024-06-25,"06:40:57"
"LC_ARU8_20240625_062500.wav",960.03,-3.79,"LC","ARU8",8,"0625",2024-06-25 06:41:00.03,2024-06-25,"06:41:00"
"LC_ARU8_20240625_062500.wav",965.79,-5.49,"LC","ARU8",8,"0625",2024-06-25 06:41:05.79,2024-06-25,"06:41:05"
"LC_ARU8_20240625_062500.wav",974.89,-4.57,"LC","ARU8",8,"0625",2024-06-25 06:41:14.89,2024-06-25,"06:41:14"
"LC_ARU8_20240625_062500.wav",980.28,-5.11,"LC","ARU8",8,"0625",2024-06-25 06:41:20.28,2024-06-25,"06:41:20"
"LC_ARU8_20240625_062500.wav",983.81,-5.18,"LC","ARU8",8,"0625",2024-06-25 06:41:23.81,2024-06-25,"06:41:23"
"LC_ARU8_20240625_062500.wav",993.09,-4.56,"LC","ARU8",8,"0625",2024-06-25 06:41:33.09,2024-06-25,"06:41:33"
"LC_ARU8_20240625_062500.wav",998.11,-5.15,"LC","ARU8",8,"0625",2024-06-25 06:41:38.11,2024-06-25,"06:41:38"
"LC_ARU8_20240625_062500.wav",1010.18,-4.14,"LC","ARU8",8,"0625",2024-06-25 06:41:50.18,2024-06-25,"06:41:50"
"LC_ARU8_20240625_062500.wav",1039.35,-4.97,"LC","ARU8",8,"0625",2024-06-25 06:42:19.35,2024-06-25,"06:42:19"
"LC_ARU8_20240625_062500.wav",1049.75,-3.97,"LC","ARU8",8,"0625",2024-06-25 06:42:29.75,2024-06-25,"06:42:29"
"LC_ARU8_20240625_062500.wav",1067.77,-4.91,"LC","ARU8",8,"0625",2024-06-25 06:42:47.77,2024-06-25,"06:42:47"
"LC_ARU8_20240625_062500.wav",1080.96,-5.01,"LC","ARU8",8,"0625",2024-06-25 06:43:00.96,2024-06-25,"06:43:00"
"LC_ARU8_20240625_062500.wav",1089.88,-3.85,"LC","ARU8",8,"0625",2024-06-25 06:43:09.88,2024-06-25,"06:43:09"
"LC_ARU8_20240625_062500.wav",1115.7,-4.14,"LC","ARU8",8,"0625",2024-06-25 06:43:35.7,2024-06-25,"06:43:35"
"LC_ARU8_20240625_062500.wav",1120.34,-4.93,"LC","ARU8",8,"0625",2024-06-25 06:43:40.34,2024-06-25,"06:43:40"
"LC_ARU8_20240625_062500.wav",1151.92,-4.75,"LC","ARU8",8,"0625",2024-06-25 06:44:11.92,2024-06-25,"06:44:11"
"LC_ARU8_20240625_062500.wav",1159.35,-3.93,"LC","ARU8",8,"0625",2024-06-25 06:44:19.35,2024-06-25,"06:44:19"
"LC_ARU8_20240625_062500.wav",1173.84,-4.1,"LC","ARU8",8,"0625",2024-06-25 06:44:33.84,2024-06-25,"06:44:33"
"LC_ARU8_20240625_062500.wav",1176.62,-5.21,"LC","ARU8",8,"0625",2024-06-25 06:44:36.62,2024-06-25,"06:44:36"
"LC_ARU8_20240625_062500.wav",1233.1,-4.96,"LC","ARU8",8,"0625",2024-06-25 06:45:33.1,2024-06-25,"06:45:33"
"LC_ARU8_20240625_062500.wav",1237.18,-4.09,"LC","ARU8",8,"0625",2024-06-25 06:45:37.18,2024-06-25,"06:45:37"
"LC_ARU8_20240625_062500.wav",1256.13,-5.19,"LC","ARU8",8,"0625",2024-06-25 06:45:56.13,2024-06-25,"06:45:56"
"LC_ARU8_20240625_062500.wav",1261.33,-5.3,"LC","ARU8",8,"0625",2024-06-25 06:46:01.33,2024-06-25,"06:46:01"
"LC_ARU8_20240625_062500.wav",1267.46,-5.24,"LC","ARU8",8,"0625",2024-06-25 06:46:07.46,2024-06-25,"06:46:07"
"LC_ARU8_20240625_062500.wav",1297.74,-5.43,"LC","ARU8",8,"0625",2024-06-25 06:46:37.74,2024-06-25,"06:46:37"
"LC_ARU8_20240625_062500.wav",1317.24,-4.01,"LC","ARU8",8,"0625",2024-06-25 06:46:57.24,2024-06-25,"06:46:57"
"LC_ARU8_20240625_062500.wav",1333.22,-3.99,"LC","ARU8",8,"0625",2024-06-25 06:47:13.22,2024-06-25,"06:47:13"
"LC_ARU8_20240625_062500.wav",1353.84,-5.44,"LC","ARU8",8,"0625",2024-06-25 06:47:33.84,2024-06-25,"06:47:33"
"LC_ARU8_20240625_062500.wav",1367.96,-4.89,"LC","ARU8",8,"0625",2024-06-25 06:47:47.96,2024-06-25,"06:47:47"
"LC_ARU8_20240625_062500.wav",1409.94,-5.32,"LC","ARU8",8,"0625",2024-06-25 06:48:29.94,2024-06-25,"06:48:29"
"LC_ARU8_20240625_062500.wav",1415.7,-3.86,"LC","ARU8",8,"0625",2024-06-25 06:48:35.7,2024-06-25,"06:48:35"
"LC_ARU8_20240625_062500.wav",1435.02,-4.04,"LC","ARU8",8,"0625",2024-06-25 06:48:55.02,2024-06-25,"06:48:55"
"LC_ARU8_20240625_062500.wav",1438.92,-5.12,"LC","ARU8",8,"0625",2024-06-25 06:48:58.92,2024-06-25,"06:48:58"
"LC_ARU8_20240625_062500.wav",1456.75,-4.26,"LC","ARU8",8,"0625",2024-06-25 06:49:16.75,2024-06-25,"06:49:16"
"LC_ARU8_20240625_062500.wav",1465.48,-3.92,"LC","ARU8",8,"0625",2024-06-25 06:49:25.48,2024-06-25,"06:49:25"
"LC_ARU8_20240625_062500.wav",1520.47,-4.17,"LC","ARU8",8,"0625",2024-06-25 06:50:20.47,2024-06-25,"06:50:20"
"LC_ARU8_20240625_062500.wav",1532.91,-4.84,"LC","ARU8",8,"0625",2024-06-25 06:50:32.91,2024-06-25,"06:50:32"
"LC_ARU8_20240625_062500.wav",1575.08,-4.49,"LC","ARU8",8,"0625",2024-06-25 06:51:15.08,2024-06-25,"06:51:15"
"LC_ARU8_20240625_062500.wav",1581.02,-4.24,"LC","ARU8",8,"0625",2024-06-25 06:51:21.02,2024-06-25,"06:51:21"
"LC_ARU8_20240625_062500.wav",1584.37,-3.91,"LC","ARU8",8,"0625",2024-06-25 06:51:24.37,2024-06-25,"06:51:24"
"LC_ARU8_20240625_062500.wav",1589.2,-5.22,"LC","ARU8",8,"0625",2024-06-25 06:51:29.2,2024-06-25,"06:51:29"
"LC_ARU8_20240625_062500.wav",1643.44,-3.99,"LC","ARU8",8,"0625",2024-06-25 06:52:23.44,2024-06-25,"06:52:23"
"LC_ARU8_20240625_062500.wav",1705.11,-3.74,"LC","ARU8",8,"0625",2024-06-25 06:53:25.11,2024-06-25,"06:53:25"
"LC_ARU8_20240629_062500.wav",146.03,-5.17,"LC","ARU8",8,"0625",2024-06-29 06:27:26.03,2024-06-29,"06:27:26"
"LC_ARU8_20240629_062500.wav",158.48,-5.01,"LC","ARU8",8,"0625",2024-06-29 06:27:38.48,2024-06-29,"06:27:38"
"LC_ARU8_20240629_062500.wav",175.57,-5.27,"LC","ARU8",8,"0625",2024-06-29 06:27:55.57,2024-06-29,"06:27:55"
"LC_ARU8_20240629_062500.wav",191.17,-4.83,"LC","ARU8",8,"0625",2024-06-29 06:28:11.17,2024-06-29,"06:28:11"
"LC_ARU8_20240629_062500.wav",219.96,-5.41,"LC","ARU8",8,"0625",2024-06-29 06:28:39.96,2024-06-29,"06:28:39"
"LC_ARU8_20240629_062500.wav",231.11,-5.17,"LC","ARU8",8,"0625",2024-06-29 06:28:51.11,2024-06-29,"06:28:51"
"LC_ARU8_20240629_062500.wav",263.8,-5.34,"LC","ARU8",8,"0625",2024-06-29 06:29:23.8,2024-06-29,"06:29:23"
"LC_ARU8_20240629_062500.wav",398.48,-4.91,"LC","ARU8",8,"0625",2024-06-29 06:31:38.48,2024-06-29,"06:31:38"
"LC_ARU8_20240629_062500.wav",419.47,-4.98,"LC","ARU8",8,"0625",2024-06-29 06:31:59.47,2024-06-29,"06:31:59"
"LC_ARU8_20240629_062500.wav",446.4,-5.43,"LC","ARU8",8,"0625",2024-06-29 06:32:26.4,2024-06-29,"06:32:26"
"LC_ARU8_20240629_062500.wav",462.01,-4.94,"LC","ARU8",8,"0625",2024-06-29 06:32:42.01,2024-06-29,"06:32:42"
"LC_ARU8_20240629_062500.wav",477.61,-5.46,"LC","ARU8",8,"0625",2024-06-29 06:32:57.61,2024-06-29,"06:32:57"
"LC_ARU8_20240629_062500.wav",494.7,-5.23,"LC","ARU8",8,"0625",2024-06-29 06:33:14.7,2024-06-29,"06:33:14"
"LC_ARU8_20240629_062500.wav",611.17,-5.51,"LC","ARU8",8,"0625",2024-06-29 06:35:11.17,2024-06-29,"06:35:11"
"LC_ARU8_20240629_062500.wav",648.88,-5.49,"LC","ARU8",8,"0625",2024-06-29 06:35:48.88,2024-06-29,"06:35:48"
"LC_ARU8_20240629_062500.wav",653.53,-4.56,"LC","ARU8",8,"0625",2024-06-29 06:35:53.53,2024-06-29,"06:35:53"
"LC_ARU8_20240629_062500.wav",699.78,-4.82,"LC","ARU8",8,"0625",2024-06-29 06:36:39.78,2024-06-29,"06:36:39"
"LC_ARU8_20240629_062500.wav",713.71,-4.89,"LC","ARU8",8,"0625",2024-06-29 06:36:53.71,2024-06-29,"06:36:53"
"LC_ARU8_20240629_062500.wav",724.11,-5.7,"LC","ARU8",8,"0625",2024-06-29 06:37:04.11,2024-06-29,"06:37:04"
"LC_ARU8_20240629_062500.wav",729.87,-5.48,"LC","ARU8",8,"0625",2024-06-29 06:37:09.87,2024-06-29,"06:37:09"
"LC_ARU8_20240629_062500.wav",734.15,-5.09,"LC","ARU8",8,"0625",2024-06-29 06:37:14.15,2024-06-29,"06:37:14"
"LC_ARU8_20240629_062500.wav",793.96,-5.08,"LC","ARU8",8,"0625",2024-06-29 06:38:13.96,2024-06-29,"06:38:13"
"LC_ARU8_20240629_062500.wav",834.27,-4.52,"LC","ARU8",8,"0625",2024-06-29 06:38:54.27,2024-06-29,"06:38:54"
"LC_ARU8_20240629_062500.wav",845.79,-5.5,"LC","ARU8",8,"0625",2024-06-29 06:39:05.79,2024-06-29,"06:39:05"
